RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Oct 22 22:24:14 2019
elapsed time: 6.2e-08s
Source: /app/node1/item-22001 | Message ID: 1 | Time generated: 0.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22015 | Message ID: 15 | Time generated: 14.100000 | Time sentFromSrcR: 14.349060 | Time receivedFromSrcR: 14.372218 |End 
Source: /app/node2/item-22015 | Message ID: 15 | Time generated: 14.100000 | Time sentFromSrcR: 14.358346 | Time receivedFromSrcR: 14.372263 |End 
Source: /app/node3/item-22015 | Message ID: 15 | Time generated: 14.100000 | Time sentFromSrcR: 14.353700 | Time receivedFromSrcR: 14.372281 |End 
Source: /app/node1/item-22016 | Message ID: 16 | Time generated: 15.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22016 | Message ID: 16 | Time generated: 15.100000 | Time sentFromSrcR: 15.449060 | Time receivedFromSrcR: 15.472218 |End 
Source: /app/node2/item-22016 | Message ID: 16 | Time generated: 15.100000 | Time sentFromSrcR: 15.458346 | Time receivedFromSrcR: 15.472263 |End 
Source: /app/node3/item-22016 | Message ID: 16 | Time generated: 15.100000 | Time sentFromSrcR: 15.453700 | Time receivedFromSrcR: 15.472281 |End 
Source: /app/node1/item-22017 | Message ID: 17 | Time generated: 16.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22017 | Message ID: 17 | Time generated: 16.100000 | Time sentFromSrcR: 16.549060 | Time receivedFromSrcR: 16.572218 |End 
Source: /app/node3/item-22017 | Message ID: 17 | Time generated: 16.100000 | Time sentFromSrcR: 16.553700 | Time receivedFromSrcR: 16.572281 |End 
Source: /app/node1/item-22018 | Message ID: 18 | Time generated: 17.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22019 | Message ID: 19 | Time generated: 18.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22020 | Message ID: 20 | Time generated: 19.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22021 | Message ID: 21 | Time generated: 20.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22022 | Message ID: 22 | Time generated: 21.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22023 | Message ID: 23 | Time generated: 22.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22024 | Message ID: 24 | Time generated: 23.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22025 | Message ID: 25 | Time generated: 24.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22026 | Message ID: 26 | Time generated: 25.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22027 | Message ID: 27 | Time generated: 26.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 27.549060 | Time receivedFromSrcR: 27.572218 |End 
Source: /app/node1/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 27.549060 | Time receivedFromSrcR: 28.122218 |End 
Source: /app/node2/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 27.553700 | Time receivedFromSrcR: 28.136058 |End 
Source: /app/node3/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 27.558346 | Time receivedFromSrcR: 28.149898 |End 
Source: /app/node0/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 28.649060 | Time receivedFromSrcR: 28.672218 |End 
Source: /app/node0/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 28.649060 | Time receivedFromSrcR: 28.686058 |End 
Source: /app/node2/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 28.103700 | Time receivedFromSrcR: 28.699898 |End 
Source: /app/node3/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 28.108346 | Time receivedFromSrcR: 28.713738 |End 
Source: /app/node1/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 28.649060 | Time receivedFromSrcR: 29.222218 |End 
Source: /app/node1/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 28.649060 | Time receivedFromSrcR: 29.236058 |End 
Source: /app/node2/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 27.553700 | Time receivedFromSrcR: 29.249898 |End 
Source: /app/node3/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 27.558346 | Time receivedFromSrcR: 29.263738 |End 
Source: /app/node0/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 29.199060 | Time receivedFromSrcR: 29.277578 |End 
Source: /app/node0/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 29.749060 | Time receivedFromSrcR: 29.772218 |End 
Source: /app/node2/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 29.203700 | Time receivedFromSrcR: 29.786058 |End 
Source: /app/node3/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 29.208346 | Time receivedFromSrcR: 29.799898 |End 
Source: /app/node0/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 29.749060 | Time receivedFromSrcR: 29.813738 |End 
Source: /app/node2/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 28.103700 | Time receivedFromSrcR: 29.827578 |End 
Source: /app/node3/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 28.108346 | Time receivedFromSrcR: 29.841418 |End 
Source: /app/node1/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 29.199060 | Time receivedFromSrcR: 29.855258 |End 
Source: /app/node1/item-22031 | Message ID: 31 | Time generated: 30.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 29.749060 | Time receivedFromSrcR: 30.322218 |End 
Source: /app/node1/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 29.749060 | Time receivedFromSrcR: 30.336058 |End 
Source: /app/node2/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 27.553700 | Time receivedFromSrcR: 30.349898 |End 
Source: /app/node3/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 27.558346 | Time receivedFromSrcR: 30.363738 |End 
Source: /app/node0/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 30.299060 | Time receivedFromSrcR: 30.377578 |End 
Source: /app/node0/item-22031 | Message ID: 31 | Time generated: 30.100000 | Time sentFromSrcR: 30.299060 | Time receivedFromSrcR: 30.391418 |End 
Source: /app/node0/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 30.849060 | Time receivedFromSrcR: 30.872218 |End 
Source: /app/node2/item-22031 | Message ID: 31 | Time generated: 30.100000 | Time sentFromSrcR: 30.303700 | Time receivedFromSrcR: 30.886058 |End 
Source: /app/node3/item-22031 | Message ID: 31 | Time generated: 30.100000 | Time sentFromSrcR: 30.308346 | Time receivedFromSrcR: 30.899898 |End 
Source: /app/node2/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 29.203700 | Time receivedFromSrcR: 30.913738 |End 
Source: /app/node3/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 29.208346 | Time receivedFromSrcR: 30.927578 |End 
Source: /app/node0/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 30.849060 | Time receivedFromSrcR: 30.941418 |End 
Source: /app/node2/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 28.103700 | Time receivedFromSrcR: 30.955258 |End 
Source: /app/node3/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 28.108346 | Time receivedFromSrcR: 30.969098 |End 
Source: /app/node1/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 30.299060 | Time receivedFromSrcR: 30.982938 |End 
Source: /app/node1/item-22031 | Message ID: 31 | Time generated: 30.100000 | Time sentFromSrcR: 30.299060 | Time receivedFromSrcR: 30.996778 |End 
Source: /app/node1/item-22032 | Message ID: 32 | Time generated: 31.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 30.849060 | Time receivedFromSrcR: 31.422218 |End 
Source: /app/node1/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 30.849060 | Time receivedFromSrcR: 31.436058 |End 
Source: /app/node2/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 27.553700 | Time receivedFromSrcR: 31.449898 |End 
Source: /app/node3/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 27.558346 | Time receivedFromSrcR: 31.463738 |End 
Source: /app/node0/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 31.399060 | Time receivedFromSrcR: 31.477578 |End 
Source: /app/node0/item-22031 | Message ID: 31 | Time generated: 30.100000 | Time sentFromSrcR: 31.399060 | Time receivedFromSrcR: 31.491418 |End 
Source: /app/node0/item-22032 | Message ID: 32 | Time generated: 31.100000 | Time sentFromSrcR: 31.399060 | Time receivedFromSrcR: 31.505258 |End 
Source: /app/node0/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 31.949060 | Time receivedFromSrcR: 31.972218 |End 
Source: /app/node2/item-22032 | Message ID: 32 | Time generated: 31.100000 | Time sentFromSrcR: 31.403700 | Time receivedFromSrcR: 31.986058 |End 
Source: /app/node3/item-22032 | Message ID: 32 | Time generated: 31.100000 | Time sentFromSrcR: 31.408346 | Time receivedFromSrcR: 31.999898 |End 
Source: /app/node2/item-22031 | Message ID: 31 | Time generated: 30.100000 | Time sentFromSrcR: 30.303700 | Time receivedFromSrcR: 32.013738 |End 
Source: /app/node3/item-22031 | Message ID: 31 | Time generated: 30.100000 | Time sentFromSrcR: 30.308346 | Time receivedFromSrcR: 32.027578 |End 
Source: /app/node2/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 29.203700 | Time receivedFromSrcR: 32.041418 |End 
Source: /app/node3/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 29.208346 | Time receivedFromSrcR: 32.055258 |End 
Source: /app/node0/item-22028 | Message ID: 28 | Time generated: 27.100000 | Time sentFromSrcR: 31.949060 | Time receivedFromSrcR: 32.069098 |End 
Source: /app/node2/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 28.103700 | Time receivedFromSrcR: 32.082938 |End 
Source: /app/node3/item-22029 | Message ID: 29 | Time generated: 28.100000 | Time sentFromSrcR: 28.108346 | Time receivedFromSrcR: 32.096778 |End 
Source: /app/node1/item-22033 | Message ID: 33 | Time generated: 32.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22030 | Message ID: 30 | Time generated: 29.100000 | Time sentFromSrcR: 31.399060 | Time receivedFromSrcR: 32.110618 |End 
Source: /app/node1/item-22031 | Message ID: 31 | Time generated: 30.100000 | Time sentFromSrcR: 31.399060 | Time receivedFromSrcR: 32.124458 |End 
Source: /app/node1/item-22032 | Message ID: 32 | Time generated: 31.100000 | Time sentFromSrcR: 31.399060 | Time receivedFromSrcR: 32.138298 |End 
Source: /app/node1/item-22034 | Message ID: 34 | Time generated: 33.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22035 | Message ID: 35 | Time generated: 34.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22036 | Message ID: 36 | Time generated: 35.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22037 | Message ID: 37 | Time generated: 36.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22038 | Message ID: 38 | Time generated: 37.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22038 | Message ID: 38 | Time generated: 37.100000 | Time sentFromSrcR: 37.449060 | Time receivedFromSrcR: 37.472218 |End 
Source: /app/node2/item-22038 | Message ID: 38 | Time generated: 37.100000 | Time sentFromSrcR: 37.458346 | Time receivedFromSrcR: 37.472263 |End 
Source: /app/node3/item-22038 | Message ID: 38 | Time generated: 37.100000 | Time sentFromSrcR: 37.453700 | Time receivedFromSrcR: 37.472281 |End 
Source: /app/node1/item-22039 | Message ID: 39 | Time generated: 38.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22039 | Message ID: 39 | Time generated: 38.100000 | Time sentFromSrcR: 38.549060 | Time receivedFromSrcR: 38.572218 |End 
Source: /app/node2/item-22039 | Message ID: 39 | Time generated: 38.100000 | Time sentFromSrcR: 38.558346 | Time receivedFromSrcR: 38.572263 |End 
Source: /app/node3/item-22039 | Message ID: 39 | Time generated: 38.100000 | Time sentFromSrcR: 38.553700 | Time receivedFromSrcR: 38.572281 |End 
Source: /app/node1/item-22040 | Message ID: 40 | Time generated: 39.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node2/item-22040 | Message ID: 40 | Time generated: 39.100000 | Time sentFromSrcR: 39.108346 | Time receivedFromSrcR: 39.122263 |End 
Source: /app/node3/item-22040 | Message ID: 40 | Time generated: 39.100000 | Time sentFromSrcR: 39.103700 | Time receivedFromSrcR: 39.122281 |End 
Source: /app/node0/item-22040 | Message ID: 40 | Time generated: 39.100000 | Time sentFromSrcR: 39.649060 | Time receivedFromSrcR: 39.672218 |End 
Source: /app/node1/item-22041 | Message ID: 41 | Time generated: 40.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22041 | Message ID: 41 | Time generated: 40.100000 | Time sentFromSrcR: 40.199060 | Time receivedFromSrcR: 40.222218 |End 
Source: /app/node2/item-22041 | Message ID: 41 | Time generated: 40.100000 | Time sentFromSrcR: 40.208346 | Time receivedFromSrcR: 40.222263 |End 
Source: /app/node3/item-22041 | Message ID: 41 | Time generated: 40.100000 | Time sentFromSrcR: 40.203700 | Time receivedFromSrcR: 40.222281 |End 
Source: /app/node1/item-22042 | Message ID: 42 | Time generated: 41.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22042 | Message ID: 42 | Time generated: 41.100000 | Time sentFromSrcR: 41.299060 | Time receivedFromSrcR: 41.322218 |End 
Source: /app/node2/item-22042 | Message ID: 42 | Time generated: 41.100000 | Time sentFromSrcR: 41.308346 | Time receivedFromSrcR: 41.322263 |End 
Source: /app/node3/item-22042 | Message ID: 42 | Time generated: 41.100000 | Time sentFromSrcR: 41.303700 | Time receivedFromSrcR: 41.322281 |End 
Source: /app/node1/item-22043 | Message ID: 43 | Time generated: 42.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22043 | Message ID: 43 | Time generated: 42.100000 | Time sentFromSrcR: 42.399060 | Time receivedFromSrcR: 42.422218 |End 
Source: /app/node2/item-22043 | Message ID: 43 | Time generated: 42.100000 | Time sentFromSrcR: 42.408346 | Time receivedFromSrcR: 42.422263 |End 
Source: /app/node3/item-22043 | Message ID: 43 | Time generated: 42.100000 | Time sentFromSrcR: 42.403700 | Time receivedFromSrcR: 42.422281 |End 
Source: /app/node1/item-22044 | Message ID: 44 | Time generated: 43.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22044 | Message ID: 44 | Time generated: 43.100000 | Time sentFromSrcR: 43.499060 | Time receivedFromSrcR: 43.522218 |End 
Source: /app/node2/item-22044 | Message ID: 44 | Time generated: 43.100000 | Time sentFromSrcR: 43.508346 | Time receivedFromSrcR: 43.522263 |End 
Source: /app/node3/item-22044 | Message ID: 44 | Time generated: 43.100000 | Time sentFromSrcR: 43.503700 | Time receivedFromSrcR: 43.522281 |End 
Source: /app/node1/item-22045 | Message ID: 45 | Time generated: 44.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22045 | Message ID: 45 | Time generated: 44.100000 | Time sentFromSrcR: 44.599060 | Time receivedFromSrcR: 44.622218 |End 
Source: /app/node2/item-22045 | Message ID: 45 | Time generated: 44.100000 | Time sentFromSrcR: 44.608346 | Time receivedFromSrcR: 44.622263 |End 
Source: /app/node3/item-22045 | Message ID: 45 | Time generated: 44.100000 | Time sentFromSrcR: 44.603700 | Time receivedFromSrcR: 44.622281 |End 
Source: /app/node1/item-22046 | Message ID: 46 | Time generated: 45.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22046 | Message ID: 46 | Time generated: 45.100000 | Time sentFromSrcR: 45.149060 | Time receivedFromSrcR: 45.172218 |End 
Source: /app/node2/item-22046 | Message ID: 46 | Time generated: 45.100000 | Time sentFromSrcR: 45.158346 | Time receivedFromSrcR: 45.172263 |End 
Source: /app/node3/item-22046 | Message ID: 46 | Time generated: 45.100000 | Time sentFromSrcR: 45.153700 | Time receivedFromSrcR: 45.172281 |End 
Source: /app/node1/item-22047 | Message ID: 47 | Time generated: 46.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22047 | Message ID: 47 | Time generated: 46.100000 | Time sentFromSrcR: 46.249060 | Time receivedFromSrcR: 46.272218 |End 
Source: /app/node2/item-22047 | Message ID: 47 | Time generated: 46.100000 | Time sentFromSrcR: 46.258346 | Time receivedFromSrcR: 46.272263 |End 
Source: /app/node3/item-22047 | Message ID: 47 | Time generated: 46.100000 | Time sentFromSrcR: 46.253700 | Time receivedFromSrcR: 46.272281 |End 
Source: /app/node1/item-22048 | Message ID: 48 | Time generated: 47.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22049 | Message ID: 49 | Time generated: 48.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22050 | Message ID: 50 | Time generated: 49.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22051 | Message ID: 51 | Time generated: 50.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22052 | Message ID: 52 | Time generated: 51.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22053 | Message ID: 53 | Time generated: 52.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22054 | Message ID: 54 | Time generated: 53.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22055 | Message ID: 55 | Time generated: 54.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22056 | Message ID: 56 | Time generated: 55.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22057 | Message ID: 57 | Time generated: 56.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22058 | Message ID: 58 | Time generated: 57.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22058 | Message ID: 58 | Time generated: 57.100000 | Time sentFromSrcR: 57.249060 | Time receivedFromSrcR: 57.272218 |End 
Source: /app/node2/item-22058 | Message ID: 58 | Time generated: 57.100000 | Time sentFromSrcR: 57.258346 | Time receivedFromSrcR: 57.272263 |End 
Source: /app/node3/item-22058 | Message ID: 58 | Time generated: 57.100000 | Time sentFromSrcR: 57.253700 | Time receivedFromSrcR: 57.272281 |End 
Source: /app/node1/item-22059 | Message ID: 59 | Time generated: 58.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22059 | Message ID: 59 | Time generated: 58.100000 | Time sentFromSrcR: 58.349060 | Time receivedFromSrcR: 58.372218 |End 
Source: /app/node2/item-22059 | Message ID: 59 | Time generated: 58.100000 | Time sentFromSrcR: 58.358346 | Time receivedFromSrcR: 58.372263 |End 
Source: /app/node3/item-22059 | Message ID: 59 | Time generated: 58.100000 | Time sentFromSrcR: 58.353700 | Time receivedFromSrcR: 58.372281 |End 
Source: /app/node1/item-22060 | Message ID: 60 | Time generated: 59.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22060 | Message ID: 60 | Time generated: 59.100000 | Time sentFromSrcR: 59.449060 | Time receivedFromSrcR: 59.472218 |End 
Source: /app/node2/item-22060 | Message ID: 60 | Time generated: 59.100000 | Time sentFromSrcR: 59.458346 | Time receivedFromSrcR: 59.472263 |End 
Source: /app/node3/item-22060 | Message ID: 60 | Time generated: 59.100000 | Time sentFromSrcR: 59.453700 | Time receivedFromSrcR: 59.472281 |End 
Source: /app/node1/item-22061 | Message ID: 61 | Time generated: 60.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node0/item-22061 | Message ID: 61 | Time generated: 60.100000 | Time sentFromSrcR: 60.549060 | Time receivedFromSrcR: 60.572218 |End 
Source: /app/node2/item-22061 | Message ID: 61 | Time generated: 60.100000 | Time sentFromSrcR: 60.558346 | Time receivedFromSrcR: 60.572263 |End 
Source: /app/node3/item-22061 | Message ID: 61 | Time generated: 60.100000 | Time sentFromSrcR: 60.553700 | Time receivedFromSrcR: 60.572281 |End 
Source: /app/node1/item-22062 | Message ID: 62 | Time generated: 61.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node2/item-22062 | Message ID: 62 | Time generated: 61.100000 | Time sentFromSrcR: 61.108346 | Time receivedFromSrcR: 61.122263 |End 
Source: /app/node3/item-22062 | Message ID: 62 | Time generated: 61.100000 | Time sentFromSrcR: 61.103700 | Time receivedFromSrcR: 61.122281 |End 
Source: /app/node0/item-22062 | Message ID: 62 | Time generated: 61.100000 | Time sentFromSrcR: 61.649060 | Time receivedFromSrcR: 61.672218 |End 
Source: /app/node1/item-22063 | Message ID: 63 | Time generated: 62.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22064 | Message ID: 64 | Time generated: 63.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
Source: /app/node1/item-22065 | Message ID: 65 | Time generated: 64.100000 | Time sentFromSrcR: 0.000000 | Time receivedFromSrcR: 0.000000 |End 
