RESULTS Sent DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Mon Oct 28 03:08:44 2019
elapsed time: 5.9e-08s
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22001 | Message ID: 1 | Time SentFromNIC: 6.733687 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22031 | Message ID: 31 | Time SentFromNIC: 48.066727 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22032 | Message ID: 32 | Time SentFromNIC: 48.080567 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22033 | Message ID: 33 | Time SentFromNIC: 48.094407 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22034 | Message ID: 34 | Time SentFromNIC: 48.108247 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22035 | Message ID: 35 | Time SentFromNIC: 48.122087 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22036 | Message ID: 36 | Time SentFromNIC: 48.135927 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22037 | Message ID: 37 | Time SentFromNIC: 48.149767 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22038 | Message ID: 38 | Time SentFromNIC: 48.163607 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22039 | Message ID: 39 | Time SentFromNIC: 48.177447 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22040 | Message ID: 40 | Time SentFromNIC: 48.191287 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22041 | Message ID: 41 | Time SentFromNIC: 48.205127 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22042 | Message ID: 42 | Time SentFromNIC: 48.218967 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22043 | Message ID: 43 | Time SentFromNIC: 48.232807 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22044 | Message ID: 44 | Time SentFromNIC: 48.246647 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22045 | Message ID: 45 | Time SentFromNIC: 48.260487 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22046 | Message ID: 46 | Time SentFromNIC: 48.274327 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22047 | Message ID: 47 | Time SentFromNIC: 48.288167 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22048 | Message ID: 48 | Time SentFromNIC: 48.302007 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22019 | Message ID: 19 | Time SentFromNIC: 51.483687 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22022 | Message ID: 22 | Time SentFromNIC: 51.497527 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22024 | Message ID: 24 | Time SentFromNIC: 51.511367 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22028 | Message ID: 28 | Time SentFromNIC: 51.525207 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22031 | Message ID: 31 | Time SentFromNIC: 51.539047 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22032 | Message ID: 32 | Time SentFromNIC: 51.552887 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22033 | Message ID: 33 | Time SentFromNIC: 51.566727 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22034 | Message ID: 34 | Time SentFromNIC: 51.580567 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22037 | Message ID: 37 | Time SentFromNIC: 51.594407 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22039 | Message ID: 39 | Time SentFromNIC: 51.608247 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22040 | Message ID: 40 | Time SentFromNIC: 51.622087 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22041 | Message ID: 41 | Time SentFromNIC: 51.635927 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22042 | Message ID: 42 | Time SentFromNIC: 51.649767 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22043 | Message ID: 43 | Time SentFromNIC: 51.663607 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22044 | Message ID: 44 | Time SentFromNIC: 51.677447 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22045 | Message ID: 45 | Time SentFromNIC: 51.691287 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22046 | Message ID: 46 | Time SentFromNIC: 51.705127 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22048 | Message ID: 48 | Time SentFromNIC: 51.718967 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22049 | Message ID: 49 | Time SentFromNIC: 51.732807 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22050 | Message ID: 50 | Time SentFromNIC: 51.746647 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22051 | Message ID: 51 | Time SentFromNIC: 51.760487 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22052 | Message ID: 52 | Time SentFromNIC: 51.774327 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22022 | Message ID: 22 | Time SentFromNIC: 53.633687 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22031 | Message ID: 31 | Time SentFromNIC: 53.647527 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22033 | Message ID: 33 | Time SentFromNIC: 53.661367 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22034 | Message ID: 34 | Time SentFromNIC: 53.675207 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22037 | Message ID: 37 | Time SentFromNIC: 53.689047 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22039 | Message ID: 39 | Time SentFromNIC: 53.702887 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22040 | Message ID: 40 | Time SentFromNIC: 53.716727 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22042 | Message ID: 42 | Time SentFromNIC: 53.730567 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22043 | Message ID: 43 | Time SentFromNIC: 53.744407 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22045 | Message ID: 45 | Time SentFromNIC: 53.758247 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22046 | Message ID: 46 | Time SentFromNIC: 53.772087 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22048 | Message ID: 48 | Time SentFromNIC: 53.785927 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22049 | Message ID: 49 | Time SentFromNIC: 53.799767 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22051 | Message ID: 51 | Time SentFromNIC: 53.813607 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22053 | Message ID: 53 | Time SentFromNIC: 53.827447 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22054 | Message ID: 54 | Time SentFromNIC: 53.841287 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22031 | Message ID: 31 | Time SentFromNIC: 58.733687 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22033 | Message ID: 33 | Time SentFromNIC: 58.747527 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22034 | Message ID: 34 | Time SentFromNIC: 58.761367 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22037 | Message ID: 37 | Time SentFromNIC: 58.775207 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22042 | Message ID: 42 | Time SentFromNIC: 58.789047 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22043 | Message ID: 43 | Time SentFromNIC: 58.802887 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22045 | Message ID: 45 | Time SentFromNIC: 58.816727 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22048 | Message ID: 48 | Time SentFromNIC: 58.830567 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22049 | Message ID: 49 | Time SentFromNIC: 58.844407 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22053 | Message ID: 53 | Time SentFromNIC: 58.858247 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22054 | Message ID: 54 | Time SentFromNIC: 58.872087 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22055 | Message ID: 55 | Time SentFromNIC: 58.885927 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22056 | Message ID: 56 | Time SentFromNIC: 58.899767 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22057 | Message ID: 57 | Time SentFromNIC: 58.913607 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22058 | Message ID: 58 | Time SentFromNIC: 58.927447 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22059 | Message ID: 59 | Time SentFromNIC: 58.941287 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22031 | Message ID: 31 | Time SentFromNIC: 60.333687 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22034 | Message ID: 34 | Time SentFromNIC: 60.347527 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22037 | Message ID: 37 | Time SentFromNIC: 60.361367 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22042 | Message ID: 42 | Time SentFromNIC: 60.375207 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22043 | Message ID: 43 | Time SentFromNIC: 60.389047 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22048 | Message ID: 48 | Time SentFromNIC: 60.402887 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22053 | Message ID: 53 | Time SentFromNIC: 60.416727 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22054 | Message ID: 54 | Time SentFromNIC: 60.430567 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22055 | Message ID: 55 | Time SentFromNIC: 60.444407 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22057 | Message ID: 57 | Time SentFromNIC: 60.458247 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22059 | Message ID: 59 | Time SentFromNIC: 60.472087 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22060 | Message ID: 60 | Time SentFromNIC: 60.485927 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22061 | Message ID: 61 | Time SentFromNIC: 60.499767 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22034 | Message ID: 34 | Time SentFromNIC: 60.883687 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22042 | Message ID: 42 | Time SentFromNIC: 60.897527 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22043 | Message ID: 43 | Time SentFromNIC: 60.911367 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22048 | Message ID: 48 | Time SentFromNIC: 60.925207 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22054 | Message ID: 54 | Time SentFromNIC: 60.939047 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22057 | Message ID: 57 | Time SentFromNIC: 60.952887 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22059 | Message ID: 59 | Time SentFromNIC: 60.966727 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22060 | Message ID: 60 | Time SentFromNIC: 60.980567 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22061 | Message ID: 61 | Time SentFromNIC: 60.994407 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22034 | Message ID: 34 | Time SentFromNIC: 62.783687 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22043 | Message ID: 43 | Time SentFromNIC: 62.797527 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22048 | Message ID: 48 | Time SentFromNIC: 62.811367 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22057 | Message ID: 57 | Time SentFromNIC: 62.825207 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22059 | Message ID: 59 | Time SentFromNIC: 62.839047 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22060 | Message ID: 60 | Time SentFromNIC: 62.852887 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22062 | Message ID: 62 | Time SentFromNIC: 62.866727 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22063 | Message ID: 63 | Time SentFromNIC: 62.880567 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22034 | Message ID: 34 | Time SentFromNIC: 67.583687 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22057 | Message ID: 57 | Time SentFromNIC: 67.597527 | End 
Source: Wf:00:00:00:00:04 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node4/item-22059 | Message ID: 59 | Time SentFromNIC: 67.611367 | End 
