RESULTS Sent DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Mon Oct 28 03:08:44 2019
elapsed time: 6.5e-08s
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22001 | Message ID: 1 | Time SentFromNIC: 8.683687 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22015 | Message ID: 15 | Time SentFromNIC: 33.661367 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22020 | Message ID: 20 | Time SentFromNIC: 33.675207 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22021 | Message ID: 21 | Time SentFromNIC: 33.689047 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22022 | Message ID: 22 | Time SentFromNIC: 33.702887 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22023 | Message ID: 23 | Time SentFromNIC: 33.716727 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22024 | Message ID: 24 | Time SentFromNIC: 33.730567 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22025 | Message ID: 25 | Time SentFromNIC: 33.744407 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22026 | Message ID: 26 | Time SentFromNIC: 33.758247 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22027 | Message ID: 27 | Time SentFromNIC: 33.772087 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22028 | Message ID: 28 | Time SentFromNIC: 33.785927 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22029 | Message ID: 29 | Time SentFromNIC: 33.799767 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22030 | Message ID: 30 | Time SentFromNIC: 33.813607 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22031 | Message ID: 31 | Time SentFromNIC: 33.827447 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22032 | Message ID: 32 | Time SentFromNIC: 33.841287 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22033 | Message ID: 33 | Time SentFromNIC: 33.855127 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22034 | Message ID: 34 | Time SentFromNIC: 33.868967 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22009 | Message ID: 9 | Time SentFromNIC: 38.933687 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22012 | Message ID: 12 | Time SentFromNIC: 38.947527 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22015 | Message ID: 15 | Time SentFromNIC: 38.961367 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22020 | Message ID: 20 | Time SentFromNIC: 38.975207 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22022 | Message ID: 22 | Time SentFromNIC: 38.989047 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22025 | Message ID: 25 | Time SentFromNIC: 39.002887 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22028 | Message ID: 28 | Time SentFromNIC: 39.016727 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22029 | Message ID: 29 | Time SentFromNIC: 39.030567 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22030 | Message ID: 30 | Time SentFromNIC: 39.044407 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22031 | Message ID: 31 | Time SentFromNIC: 39.058247 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22032 | Message ID: 32 | Time SentFromNIC: 39.072087 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22033 | Message ID: 33 | Time SentFromNIC: 39.085927 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22035 | Message ID: 35 | Time SentFromNIC: 39.099767 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22036 | Message ID: 36 | Time SentFromNIC: 39.113607 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22037 | Message ID: 37 | Time SentFromNIC: 39.127447 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22038 | Message ID: 38 | Time SentFromNIC: 39.141287 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22039 | Message ID: 39 | Time SentFromNIC: 39.155127 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22009 | Message ID: 9 | Time SentFromNIC: 40.533687 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22012 | Message ID: 12 | Time SentFromNIC: 40.547527 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22015 | Message ID: 15 | Time SentFromNIC: 40.561367 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22020 | Message ID: 20 | Time SentFromNIC: 40.575207 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22022 | Message ID: 22 | Time SentFromNIC: 40.589047 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22025 | Message ID: 25 | Time SentFromNIC: 40.602887 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22028 | Message ID: 28 | Time SentFromNIC: 40.616727 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22029 | Message ID: 29 | Time SentFromNIC: 40.630567 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22030 | Message ID: 30 | Time SentFromNIC: 40.644407 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22032 | Message ID: 32 | Time SentFromNIC: 40.658247 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22036 | Message ID: 36 | Time SentFromNIC: 40.672087 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22040 | Message ID: 40 | Time SentFromNIC: 40.685927 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22041 | Message ID: 41 | Time SentFromNIC: 40.699767 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22009 | Message ID: 9 | Time SentFromNIC: 42.133687 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22012 | Message ID: 12 | Time SentFromNIC: 42.147527 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22015 | Message ID: 15 | Time SentFromNIC: 42.161367 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22020 | Message ID: 20 | Time SentFromNIC: 42.175207 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22022 | Message ID: 22 | Time SentFromNIC: 42.189047 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22025 | Message ID: 25 | Time SentFromNIC: 42.202887 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22028 | Message ID: 28 | Time SentFromNIC: 42.216727 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22030 | Message ID: 30 | Time SentFromNIC: 42.230567 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22032 | Message ID: 32 | Time SentFromNIC: 42.244407 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22036 | Message ID: 36 | Time SentFromNIC: 42.258247 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22042 | Message ID: 42 | Time SentFromNIC: 42.272087 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22043 | Message ID: 43 | Time SentFromNIC: 42.285927 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22012 | Message ID: 12 | Time SentFromNIC: 42.685937 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22015 | Message ID: 15 | Time SentFromNIC: 42.699777 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22020 | Message ID: 20 | Time SentFromNIC: 42.713617 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22022 | Message ID: 22 | Time SentFromNIC: 42.727457 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22025 | Message ID: 25 | Time SentFromNIC: 42.741297 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22030 | Message ID: 30 | Time SentFromNIC: 42.755137 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22032 | Message ID: 32 | Time SentFromNIC: 42.768977 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22036 | Message ID: 36 | Time SentFromNIC: 42.782817 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22042 | Message ID: 42 | Time SentFromNIC: 42.796657 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22012 | Message ID: 12 | Time SentFromNIC: 45.933687 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22015 | Message ID: 15 | Time SentFromNIC: 45.947527 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22020 | Message ID: 20 | Time SentFromNIC: 45.961367 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22030 | Message ID: 30 | Time SentFromNIC: 45.975207 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22032 | Message ID: 32 | Time SentFromNIC: 45.989047 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22036 | Message ID: 36 | Time SentFromNIC: 46.002887 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22042 | Message ID: 42 | Time SentFromNIC: 46.016727 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22044 | Message ID: 44 | Time SentFromNIC: 46.030567 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22045 | Message ID: 45 | Time SentFromNIC: 46.044407 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22046 | Message ID: 46 | Time SentFromNIC: 46.058247 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22015 | Message ID: 15 | Time SentFromNIC: 48.083687 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22020 | Message ID: 20 | Time SentFromNIC: 48.097527 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22042 | Message ID: 42 | Time SentFromNIC: 48.111367 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22044 | Message ID: 44 | Time SentFromNIC: 48.125207 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22045 | Message ID: 45 | Time SentFromNIC: 48.139047 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22047 | Message ID: 47 | Time SentFromNIC: 48.152887 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22048 | Message ID: 48 | Time SentFromNIC: 48.166727 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22020 | Message ID: 20 | Time SentFromNIC: 49.683687 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22044 | Message ID: 44 | Time SentFromNIC: 49.697527 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22047 | Message ID: 47 | Time SentFromNIC: 49.711367 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22048 | Message ID: 48 | Time SentFromNIC: 49.725207 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22049 | Message ID: 49 | Time SentFromNIC: 49.739047 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22050 | Message ID: 50 | Time SentFromNIC: 49.752887 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22020 | Message ID: 20 | Time SentFromNIC: 50.233687 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22050 | Message ID: 50 | Time SentFromNIC: 50.247527 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22051 | Message ID: 51 | Time SentFromNIC: 50.261367 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22020 | Message ID: 20 | Time SentFromNIC: 53.983687 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22050 | Message ID: 50 | Time SentFromNIC: 53.997527 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22051 | Message ID: 51 | Time SentFromNIC: 54.011367 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22052 | Message ID: 52 | Time SentFromNIC: 54.025207 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22053 | Message ID: 53 | Time SentFromNIC: 54.039047 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22054 | Message ID: 54 | Time SentFromNIC: 54.052887 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22020 | Message ID: 20 | Time SentFromNIC: 57.483687 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22050 | Message ID: 50 | Time SentFromNIC: 57.497527 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22051 | Message ID: 51 | Time SentFromNIC: 57.511367 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22052 | Message ID: 52 | Time SentFromNIC: 57.525207 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22053 | Message ID: 53 | Time SentFromNIC: 57.539047 | End 
Source: Wf:00:00:00:00:01 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node1/item-22055 | Message ID: 55 | Time SentFromNIC: 57.552887 | End 
