RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:34:46 2019
elapsed time: 4.6e-08s
Source: /app/node1/item-22005 | Message ID: 5 | Time sentFromSrcR: 6.653728 | Time receivedFromSrcR: 6.667713 |End 
Source: /app/node4/item-22005 | Message ID: 5 | Time sentFromSrcR: 8.919842 | Time receivedFromSrcR: 8.961649 |End 
Source: /app/node4/item-22009 | Message ID: 9 | Time sentFromSrcR: 8.919842 | Time receivedFromSrcR: 8.975489 |End 
Source: /app/node1/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.388928 | Time receivedFromSrcR: 9.402913 |End 
Source: /app/node2/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.384266 | Time receivedFromSrcR: 9.441677 |End 
Source: /app/node3/item-22009 | Message ID: 9 | Time sentFromSrcR: 9.469643 | Time receivedFromSrcR: 9.483627 |End 
Source: /app/node4/item-22003 | Message ID: 3 | Time sentFromSrcR: 9.474330 | Time receivedFromSrcR: 9.488457 |End 
Source: /app/node3/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.469643 | Time receivedFromSrcR: 9.497467 |End 
Source: /app/node4/item-22009 | Message ID: 9 | Time sentFromSrcR: 9.474330 | Time receivedFromSrcR: 9.502297 |End 
Source: /app/node4/item-22010 | Message ID: 10 | Time sentFromSrcR: 9.474330 | Time receivedFromSrcR: 9.516137 |End 
Source: /app/node1/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.488928 | Time receivedFromSrcR: 10.502913 |End 
Source: /app/node2/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.484266 | Time receivedFromSrcR: 10.541677 |End 
Source: /app/node3/item-22011 | Message ID: 11 | Time sentFromSrcR: 10.569643 | Time receivedFromSrcR: 10.583627 |End 
Source: /app/node4/item-22011 | Message ID: 11 | Time sentFromSrcR: 11.069842 | Time receivedFromSrcR: 11.097809 |End 
Source: /app/node3/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.119643 | Time receivedFromSrcR: 11.133627 |End 
Source: /app/node2/item-22012 | Message ID: 12 | Time sentFromSrcR: 11.584266 | Time receivedFromSrcR: 11.641677 |End 
Source: /app/node1/item-22053 | Message ID: 53 | Time sentFromSrcR: 52.469643 | Time receivedFromSrcR: 52.483627 |End 
Source: /app/node3/item-22053 | Message ID: 53 | Time sentFromSrcR: 52.819643 | Time receivedFromSrcR: 52.833627 |End 
Source: /app/node3/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.369643 | Time receivedFromSrcR: 53.383627 |End 
Source: /app/node4/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.374330 | Time receivedFromSrcR: 53.402297 |End 
Source: /app/node1/item-22054 | Message ID: 54 | Time sentFromSrcR: 53.569643 | Time receivedFromSrcR: 53.583627 |End 
Source: /app/node3/item-22055 | Message ID: 55 | Time sentFromSrcR: 54.469643 | Time receivedFromSrcR: 54.483627 |End 
Source: /app/node1/item-22055 | Message ID: 55 | Time sentFromSrcR: 55.169643 | Time receivedFromSrcR: 55.183627 |End 
Source: /app/node1/item-22056 | Message ID: 56 | Time sentFromSrcR: 55.169643 | Time receivedFromSrcR: 55.197467 |End 
Source: /app/node3/item-22056 | Message ID: 56 | Time sentFromSrcR: 55.569643 | Time receivedFromSrcR: 55.583627 |End 
Source: /app/node4/item-22054 | Message ID: 54 | Time sentFromSrcR: 56.069842 | Time receivedFromSrcR: 56.097809 |End 
Source: /app/node4/item-22055 | Message ID: 55 | Time sentFromSrcR: 56.069842 | Time receivedFromSrcR: 56.111649 |End 
Source: /app/node4/item-22056 | Message ID: 56 | Time sentFromSrcR: 56.069842 | Time receivedFromSrcR: 56.125489 |End 
Source: /app/node3/item-22057 | Message ID: 57 | Time sentFromSrcR: 56.119643 | Time receivedFromSrcR: 56.133627 |End 
Source: /app/node4/item-22053 | Message ID: 53 | Time sentFromSrcR: 56.619842 | Time receivedFromSrcR: 56.633969 |End 
Source: /app/node4/item-22054 | Message ID: 54 | Time sentFromSrcR: 56.619842 | Time receivedFromSrcR: 56.647809 |End 
Source: /app/node4/item-22057 | Message ID: 57 | Time sentFromSrcR: 56.619842 | Time receivedFromSrcR: 56.661649 |End 
Source: /app/node3/item-22083 | Message ID: 83 | Time sentFromSrcR: 82.519643 | Time receivedFromSrcR: 82.533731 |End 
Source: /app/node4/item-22082 | Message ID: 82 | Time sentFromSrcR: 82.869842 | Time receivedFromSrcR: 82.897809 |End 
Source: /app/node3/item-22078 | Message ID: 78 | Time sentFromSrcR: 77.969643 | Time receivedFromSrcR: 82.911649 |End 
Source: /app/node4/item-22083 | Message ID: 83 | Time sentFromSrcR: 82.869842 | Time receivedFromSrcR: 82.925489 |End 
Source: /app/node1/item-22083 | Message ID: 83 | Time sentFromSrcR: 83.119643 | Time receivedFromSrcR: 83.133627 |End 
Source: /app/node1/item-22084 | Message ID: 84 | Time sentFromSrcR: 83.119643 | Time receivedFromSrcR: 83.147467 |End 
Source: /app/node3/item-22084 | Message ID: 84 | Time sentFromSrcR: 83.619643 | Time receivedFromSrcR: 83.633731 |End 
Source: /app/node3/item-22085 | Message ID: 85 | Time sentFromSrcR: 84.169643 | Time receivedFromSrcR: 84.183731 |End 
Source: /app/node1/item-22085 | Message ID: 85 | Time sentFromSrcR: 84.219643 | Time receivedFromSrcR: 84.233627 |End 
Source: /app/node3/item-22077 | Message ID: 77 | Time sentFromSrcR: 77.969643 | Time receivedFromSrcR: 84.483969 |End 
Source: /app/node4/item-22082 | Message ID: 82 | Time sentFromSrcR: 84.469842 | Time receivedFromSrcR: 84.497809 |End 
Source: /app/node4/item-22083 | Message ID: 83 | Time sentFromSrcR: 84.469842 | Time receivedFromSrcR: 84.525489 |End 
Source: /app/node4/item-22085 | Message ID: 85 | Time sentFromSrcR: 84.469842 | Time receivedFromSrcR: 84.553169 |End 
Source: /app/node3/item-22085 | Message ID: 85 | Time sentFromSrcR: 84.719643 | Time receivedFromSrcR: 84.733731 |End 
Source: /app/node3/item-22078 | Message ID: 78 | Time sentFromSrcR: 77.969643 | Time receivedFromSrcR: 85.047809 |End 
Source: /app/node4/item-22084 | Message ID: 84 | Time sentFromSrcR: 85.019842 | Time receivedFromSrcR: 85.061649 |End 
Source: /app/node3/item-22086 | Message ID: 86 | Time sentFromSrcR: 85.269643 | Time receivedFromSrcR: 85.283731 |End 
Source: /app/node1/item-22086 | Message ID: 86 | Time sentFromSrcR: 85.319643 | Time receivedFromSrcR: 85.333627 |End 
Source: /app/node1/item-22086 | Message ID: 86 | Time sentFromSrcR: 85.869643 | Time receivedFromSrcR: 85.883627 |End 
Source: /app/node3/item-22087 | Message ID: 87 | Time sentFromSrcR: 86.369643 | Time receivedFromSrcR: 86.383627 |End 
Source: /app/node1/item-22087 | Message ID: 87 | Time sentFromSrcR: 86.419643 | Time receivedFromSrcR: 86.433627 |End 
Source: /app/node3/item-22098 | Message ID: 98 | Time sentFromSrcR: 97.169643 | Time receivedFromSrcR: 97.183731 |End 
Source: /app/node4/item-22098 | Message ID: 98 | Time sentFromSrcR: 97.174330 | Time receivedFromSrcR: 97.188457 |End 
Source: /app/node1/item-22098 | Message ID: 98 | Time sentFromSrcR: 97.219643 | Time receivedFromSrcR: 97.233627 |End 
Source: /app/node3/item-22099 | Message ID: 99 | Time sentFromSrcR: 98.269643 | Time receivedFromSrcR: 98.283627 |End 
Source: /app/node1/item-22099 | Message ID: 99 | Time sentFromSrcR: 98.319643 | Time receivedFromSrcR: 98.333627 |End 
Source: /app/node3/item-22100 | Message ID: 100 | Time sentFromSrcR: 99.369643 | Time receivedFromSrcR: 99.383627 |End 
Source: /app/node1/item-22100 | Message ID: 100 | Time sentFromSrcR: 99.419643 | Time receivedFromSrcR: 99.433627 |End 
Source: /app/node3/item-22100 | Message ID: 100 | Time sentFromSrcR: 99.919643 | Time receivedFromSrcR: 99.933627 |End 
Source: /app/node4/item-22100 | Message ID: 100 | Time sentFromSrcR: 100.669842 | Time receivedFromSrcR: 100.707567 |End 
Source: /app/node4/item-22099 | Message ID: 99 | Time sentFromSrcR: 101.769842 | Time receivedFromSrcR: 101.783969 |End 
