RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:34:46 2019
elapsed time: 4.7e-08s
Source: /app/node0/item-22013 | Message ID: 13 | Time sentFromSrcR: 12.134288 | Time receivedFromSrcR: 12.152864 |End 
Source: /app/node3/item-22022 | Message ID: 22 | Time sentFromSrcR: 21.169842 | Time receivedFromSrcR: 21.211649 |End 
Source: /app/node4/item-22053 | Message ID: 53 | Time sentFromSrcR: 57.369643 | Time receivedFromSrcR: 57.383627 |End 
Source: /app/node4/item-22058 | Message ID: 58 | Time sentFromSrcR: 57.369643 | Time receivedFromSrcR: 57.397467 |End 
Source: /app/node0/item-22058 | Message ID: 58 | Time sentFromSrcR: 57.469643 | Time receivedFromSrcR: 57.483627 |End 
Source: /app/node3/item-22058 | Message ID: 58 | Time sentFromSrcR: 57.919842 | Time receivedFromSrcR: 57.933969 |End 
Source: /app/node0/item-22059 | Message ID: 59 | Time sentFromSrcR: 58.569643 | Time receivedFromSrcR: 58.583627 |End 
Source: /app/node4/item-22059 | Message ID: 59 | Time sentFromSrcR: 59.519643 | Time receivedFromSrcR: 59.533627 |End 
Source: /app/node4/item-22060 | Message ID: 60 | Time sentFromSrcR: 59.519643 | Time receivedFromSrcR: 59.547467 |End 
Source: /app/node0/item-22060 | Message ID: 60 | Time sentFromSrcR: 59.669643 | Time receivedFromSrcR: 59.683627 |End 
Source: /app/node0/item-22061 | Message ID: 61 | Time sentFromSrcR: 60.219643 | Time receivedFromSrcR: 60.233627 |End 
Source: /app/node4/item-22061 | Message ID: 61 | Time sentFromSrcR: 60.619643 | Time receivedFromSrcR: 60.633627 |End 
Source: /app/node0/item-22062 | Message ID: 62 | Time sentFromSrcR: 61.319643 | Time receivedFromSrcR: 61.333627 |End 
Source: /app/node4/item-22062 | Message ID: 62 | Time sentFromSrcR: 62.219643 | Time receivedFromSrcR: 62.233627 |End 
Source: /app/node4/item-22063 | Message ID: 63 | Time sentFromSrcR: 62.219643 | Time receivedFromSrcR: 62.247467 |End 
Source: /app/node0/item-22063 | Message ID: 63 | Time sentFromSrcR: 63.469643 | Time receivedFromSrcR: 63.483627 |End 
Source: /app/node0/item-22064 | Message ID: 64 | Time sentFromSrcR: 63.469643 | Time receivedFromSrcR: 63.497467 |End 
Source: /app/node4/item-22064 | Message ID: 64 | Time sentFromSrcR: 64.369643 | Time receivedFromSrcR: 64.383627 |End 
Source: /app/node4/item-22065 | Message ID: 65 | Time sentFromSrcR: 64.369643 | Time receivedFromSrcR: 64.397467 |End 
Source: /app/node0/item-22065 | Message ID: 65 | Time sentFromSrcR: 64.569643 | Time receivedFromSrcR: 64.583627 |End 
Source: /app/node0/item-22065 | Message ID: 65 | Time sentFromSrcR: 65.119643 | Time receivedFromSrcR: 65.133627 |End 
Source: /app/node0/item-22066 | Message ID: 66 | Time sentFromSrcR: 65.119643 | Time receivedFromSrcR: 65.147467 |End 
Source: /app/node3/item-22059 | Message ID: 59 | Time sentFromSrcR: 65.419842 | Time receivedFromSrcR: 65.433969 |End 
Source: /app/node3/item-22061 | Message ID: 61 | Time sentFromSrcR: 65.419842 | Time receivedFromSrcR: 65.461649 |End 
Source: /app/node4/item-22066 | Message ID: 66 | Time sentFromSrcR: 65.469643 | Time receivedFromSrcR: 65.483627 |End 
Source: /app/node3/item-22063 | Message ID: 63 | Time sentFromSrcR: 65.419842 | Time receivedFromSrcR: 65.489329 |End 
Source: /app/node3/item-22064 | Message ID: 64 | Time sentFromSrcR: 65.419842 | Time receivedFromSrcR: 65.503169 |End 
Source: /app/node3/item-22065 | Message ID: 65 | Time sentFromSrcR: 65.419842 | Time receivedFromSrcR: 65.517009 |End 
Source: /app/node3/item-22066 | Message ID: 66 | Time sentFromSrcR: 65.419842 | Time receivedFromSrcR: 65.530849 |End 
Source: /app/node0/item-22067 | Message ID: 67 | Time sentFromSrcR: 66.219643 | Time receivedFromSrcR: 66.233627 |End 
