RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Sun Oct 27 23:34:46 2019
elapsed time: 4.8e-08s
Source: /app/node2/item-22032 | Message ID: 32 | Time sentFromSrcR: 32.106346 | Time receivedFromSrcR: 32.120420 |End 
Source: /app/node1/item-22036 | Message ID: 36 | Time sentFromSrcR: 35.619842 | Time receivedFromSrcR: 35.839947 |End 
Source: /app/node0/item-22034 | Message ID: 34 | Time sentFromSrcR: 36.284642 | Time receivedFromSrcR: 36.298769 |End 
Source: /app/node0/item-22035 | Message ID: 35 | Time sentFromSrcR: 36.284642 | Time receivedFromSrcR: 36.312609 |End 
Source: /app/node0/item-22036 | Message ID: 36 | Time sentFromSrcR: 36.284642 | Time receivedFromSrcR: 36.326449 |End 
Source: /app/node0/item-22037 | Message ID: 37 | Time sentFromSrcR: 36.284642 | Time receivedFromSrcR: 36.340289 |End 
Source: /app/node3/item-22037 | Message ID: 37 | Time sentFromSrcR: 36.334443 | Time receivedFromSrcR: 36.348427 |End 
Source: /app/node0/item-22072 | Message ID: 72 | Time sentFromSrcR: 71.819643 | Time receivedFromSrcR: 72.133627 |End 
Source: /app/node3/item-22073 | Message ID: 73 | Time sentFromSrcR: 72.119643 | Time receivedFromSrcR: 72.147467 |End 
Source: /app/node1/item-22073 | Message ID: 73 | Time sentFromSrcR: 72.419643 | Time receivedFromSrcR: 72.433627 |End 
Source: /app/node0/item-22073 | Message ID: 73 | Time sentFromSrcR: 72.674330 | Time receivedFromSrcR: 72.688457 |End 
Source: /app/node3/item-22074 | Message ID: 74 | Time sentFromSrcR: 73.219643 | Time receivedFromSrcR: 73.233627 |End 
Source: /app/node0/item-22073 | Message ID: 73 | Time sentFromSrcR: 73.224330 | Time receivedFromSrcR: 73.238457 |End 
Source: /app/node1/item-22074 | Message ID: 74 | Time sentFromSrcR: 73.519643 | Time receivedFromSrcR: 73.533627 |End 
Source: /app/node3/item-22075 | Message ID: 75 | Time sentFromSrcR: 74.319643 | Time receivedFromSrcR: 74.333627 |End 
Source: /app/node1/item-22075 | Message ID: 75 | Time sentFromSrcR: 74.619643 | Time receivedFromSrcR: 74.633627 |End 
Source: /app/node3/item-22076 | Message ID: 76 | Time sentFromSrcR: 75.419643 | Time receivedFromSrcR: 75.433627 |End 
Source: /app/node0/item-22075 | Message ID: 75 | Time sentFromSrcR: 75.684642 | Time receivedFromSrcR: 75.712609 |End 
Source: /app/node0/item-22076 | Message ID: 76 | Time sentFromSrcR: 75.684642 | Time receivedFromSrcR: 75.726449 |End 
Source: /app/node1/item-22076 | Message ID: 76 | Time sentFromSrcR: 76.769643 | Time receivedFromSrcR: 76.783627 |End 
Source: /app/node1/item-22077 | Message ID: 77 | Time sentFromSrcR: 76.769643 | Time receivedFromSrcR: 76.797467 |End 
Source: /app/node3/item-22093 | Message ID: 93 | Time sentFromSrcR: 92.119643 | Time receivedFromSrcR: 92.133627 |End 
Source: /app/node0/item-22091 | Message ID: 91 | Time sentFromSrcR: 92.169842 | Time receivedFromSrcR: 92.183969 |End 
Source: /app/node0/item-22092 | Message ID: 92 | Time sentFromSrcR: 92.169842 | Time receivedFromSrcR: 92.197809 |End 
Source: /app/node0/item-22093 | Message ID: 93 | Time sentFromSrcR: 92.169842 | Time receivedFromSrcR: 92.211649 |End 
Source: /app/node1/item-22093 | Message ID: 93 | Time sentFromSrcR: 92.319643 | Time receivedFromSrcR: 92.333627 |End 
Source: /app/node3/item-22094 | Message ID: 94 | Time sentFromSrcR: 93.219643 | Time receivedFromSrcR: 93.233627 |End 
Source: /app/node1/item-22094 | Message ID: 94 | Time sentFromSrcR: 93.419643 | Time receivedFromSrcR: 93.433627 |End 
Source: /app/node3/item-22095 | Message ID: 95 | Time sentFromSrcR: 94.319643 | Time receivedFromSrcR: 94.333627 |End 
Source: /app/node1/item-22095 | Message ID: 95 | Time sentFromSrcR: 94.519643 | Time receivedFromSrcR: 94.533627 |End 
Source: /app/node0/item-22091 | Message ID: 91 | Time sentFromSrcR: 94.874330 | Time receivedFromSrcR: 94.888457 |End 
Source: /app/node1/item-22095 | Message ID: 95 | Time sentFromSrcR: 95.069643 | Time receivedFromSrcR: 95.083627 |End 
Source: /app/node3/item-22096 | Message ID: 96 | Time sentFromSrcR: 95.419643 | Time receivedFromSrcR: 95.433627 |End 
Source: /app/node1/item-22096 | Message ID: 96 | Time sentFromSrcR: 96.169643 | Time receivedFromSrcR: 96.183627 |End 
Source: /app/node1/item-22097 | Message ID: 97 | Time sentFromSrcR: 96.169643 | Time receivedFromSrcR: 96.197467 |End 
