RESULTS FILE 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Oct 22 20:23:12 2019
elapsed time: 4.6e-08s
Source: /app/node0/item-22083 | Message ID: 83 | Time sentFromSrcR: 82.549060 | Time receivedFromSrcR: 82.572218 |End 
Source: /app/node3/item-22095 | Message ID: 95 | Time sentFromSrcR: 94.103700 | Time receivedFromSrcR: 94.122281 |End 
Source: /app/node0/item-22095 | Message ID: 95 | Time sentFromSrcR: 94.649060 | Time receivedFromSrcR: 94.672218 |End 
Source: /app/node0/item-22096 | Message ID: 96 | Time sentFromSrcR: 95.199060 | Time receivedFromSrcR: 95.222218 |End 
Source: /app/node2/item-22096 | Message ID: 96 | Time sentFromSrcR: 95.208346 | Time receivedFromSrcR: 95.222263 |End 
Source: /app/node3/item-22096 | Message ID: 96 | Time sentFromSrcR: 95.203700 | Time receivedFromSrcR: 95.222281 |End 
Source: /app/node0/item-22097 | Message ID: 97 | Time sentFromSrcR: 96.299060 | Time receivedFromSrcR: 96.322218 |End 
Source: /app/node2/item-22097 | Message ID: 97 | Time sentFromSrcR: 96.308346 | Time receivedFromSrcR: 96.322263 |End 
Source: /app/node3/item-22097 | Message ID: 97 | Time sentFromSrcR: 96.303700 | Time receivedFromSrcR: 96.322281 |End 
Source: /app/node0/item-22098 | Message ID: 98 | Time sentFromSrcR: 97.399060 | Time receivedFromSrcR: 97.422218 |End 
Source: /app/node2/item-22098 | Message ID: 98 | Time sentFromSrcR: 97.408346 | Time receivedFromSrcR: 97.422263 |End 
Source: /app/node3/item-22098 | Message ID: 98 | Time sentFromSrcR: 97.403700 | Time receivedFromSrcR: 97.422281 |End 
Source: /app/node0/item-22099 | Message ID: 99 | Time sentFromSrcR: 98.499060 | Time receivedFromSrcR: 98.522218 |End 
Source: /app/node2/item-22099 | Message ID: 99 | Time sentFromSrcR: 98.508346 | Time receivedFromSrcR: 98.522263 |End 
Source: /app/node3/item-22099 | Message ID: 99 | Time sentFromSrcR: 98.503700 | Time receivedFromSrcR: 98.522281 |End 
Source: /app/node0/item-22100 | Message ID: 100 | Time sentFromSrcR: 99.599060 | Time receivedFromSrcR: 99.622218 |End 
Source: /app/node2/item-22100 | Message ID: 100 | Time sentFromSrcR: 99.608346 | Time receivedFromSrcR: 99.622263 |End 
Source: /app/node3/item-22100 | Message ID: 100 | Time sentFromSrcR: 99.603700 | Time receivedFromSrcR: 99.622281 |End 
